pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,2.679999999999996,0.0,0.0,0.0,0.0,0.2583337759999996,0.0,0.0,2.693,2020-01-08 00:00:00,0.0,2.68,13.5,0.0,3.956950674282527e-06,3.956950674282527e-06,0.035612556068542744,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.13487958000000003,0.0,0.0,2.4210000000000003,2020-01-08 01:00:00,0.0,1.45,13.49998931623318,0.0,3.95694754263121e-06,3.95694754263121e-06,0.03561252788368089,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.12974700000000003,0.0,0.0,1.895,2020-01-08 02:00:00,0.0,1.5,13.499978632474814,0.0,3.956944411637803e-06,3.956944411637803e-06,0.03561249970474022,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.2299999999999969,0.0,0.0,0.0,0.0,0.0850549919999998,0.0,0.0,0.496,2020-01-08 03:00:00,0.0,1.23,13.499967948724903,0.0,3.9569412799864864e-06,3.9569412799864864e-06,0.035612471519878376,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.5799999999999983,0.0,0.0,0.0,0.0,0.0997359199999999,-0.0,0.0,0.01,2020-01-08 04:00:00,0.0,1.58,13.499957264983447,0.0,3.956938148335169e-06,3.956938148335169e-06,0.03561244333501652,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.509999999999998,0.0,0.0,0.0,0.0,0.09533596399999988,-0.0,0.0,0.011,2020-01-08 05:00:00,0.0,1.51,13.499946581250446,0.0,3.956935016683853e-06,3.956935016683853e-06,0.035612415150154675,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,2.7099999999999973,0.0,0.0,0.0,0.0,0.17661069999999984,-0.0,0.0,0.175,2020-01-08 06:00:00,0.0,2.71,13.499935897525901,0.0,3.956931885690445e-06,3.956931885690445e-06,0.03561238697121401,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.3299999999999983,0.0,0.0,0.0,0.0,0.11799440799999986,0.0,0.0,2.074,2020-01-08 07:00:00,0.0,1.33,13.49992521380981,0.0,3.956928754039129e-06,3.956928754039129e-06,0.03561235878635216,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.639999999999997,0.0,0.0,0.0,0.0,0.1553191519999997,0.0,0.0,2.557,2020-01-08 08:00:00,0.0,1.64,13.499914530102174,0.0,3.956925622387812e-06,3.956925622387812e-06,0.03561233060149031,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.16399492,0.0,0.0,2.699,2020-01-08 09:00:00,0.0,1.7,13.499903846402994,0.0,3.956922490736495e-06,3.956922490736495e-06,0.03561230241662846,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.2899999999999956,0.0,0.0,0.0,0.0,0.12500306399999958,0.0,0.0,2.734,2020-01-08 10:00:00,0.0,1.29,13.499893162712269,0.0,3.956919359743088e-06,3.956919359743088e-06,0.03561227423768779,0.0,3.956950674151102e-06,3.956950674151102e-06
