pv_to_house,pv_to_bat,bat_to_house,grid_to_house,pv_to_grid,pv_to_bat_grid_wasted,to_house_wasted,soc,cost,profit,delta_SOH_opt,spot,datetime,power,load,battery_capacity,deltaSOH_cyclic,deltaSOH_float,battery_deltaSOH,battery_usage_cost,aging_factor_cyclic,aging_factor_float,battery_aging_factor
0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.186038876,0.0,-1.0683766820562823e-05,2.693,2020-01-08 00:00:00,0.0,1.93,13.5,0.0,3.956950674282527e-06,3.956950674282527e-06,0.035612556068542744,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.17208774000000004,0.0,-1.0683758365104268e-05,2.4210000000000003,2020-01-08 01:00:00,0.0,1.85,13.49998931623318,0.0,3.95694754263121e-06,3.95694754263121e-06,0.03561252788368089,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.16607616,0.0,-1.0683749911422069e-05,1.895,2020-01-08 02:00:00,0.0,1.92,13.499978632474814,0.0,3.956944411637803e-06,3.956944411637803e-06,0.03561249970474022,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.10234259200000001,0.0,-1.0683741455963514e-05,0.496,2020-01-08 03:00:00,0.0,1.48,13.499967948724903,0.0,3.9569412799864864e-06,3.9569412799864864e-06,0.035612471519878376,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.10226088000000001,-0.0,-1.0683733000504958e-05,0.01,2020-01-08 04:00:00,0.0,1.62,13.499957264983447,0.0,3.956938148335169e-06,3.956938148335169e-06,0.03561244333501652,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.09975551200000002,-0.0,-1.0683724545046402e-05,0.011,2020-01-08 05:00:00,0.0,1.58,13.499946581250446,0.0,3.956935016683853e-06,3.956935016683853e-06,0.035612415150154675,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.10492370000000001,-0.0,-1.0683716091364204e-05,0.175,2020-01-08 06:00:00,0.0,1.61,13.499935897525901,0.0,3.956931885690445e-06,3.956931885690445e-06,0.03561238697121401,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.15081992,0.0,-1.0683707635905648e-05,2.074,2020-01-08 07:00:00,0.0,1.7,13.49992521380981,0.0,3.956928754039129e-06,3.956928754039129e-06,0.03561235878635216,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.162895696,0.0,-1.0683699180447093e-05,2.557,2020-01-08 08:00:00,0.0,1.72,13.499914530102174,0.0,3.956925622387812e-06,3.956925622387812e-06,0.03561233060149031,0.0,3.956950674151102e-06,3.956950674151102e-06
0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.166888948,0.0,-1.0683690724988537e-05,2.699,2020-01-08 09:00:00,0.0,1.73,13.499903846402994,0.0,3.956922490736495e-06,3.956922490736495e-06,0.03561230241662846,0.0,3.956950674151102e-06,3.956950674151102e-06
